tissue,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_id,direction,stat,shrunk_log2FoldChange
root,258.897069597092,3.92858754362276,0.884744035098247,8.98059107683854e-06,0.0003815171998685,Solyc10g086090.2,up,4.44036623901795,3.18218981672489
root,1535.41529138816,1.35306085509885,0.513954797016194,0.0084722690747586,0.0396729929704542,Solyc10g086100.2,up,2.63264563917713,0.702439066747514
root,2233.92665760151,1.32856510100188,0.28042231900049,2.16126003079506e-06,0.0001378228972365,Solyc10g086180.2,up,4.73772952786811,1.10339371763321
root,3586.94365824351,1.23235424914208,0.312364906384286,7.97203832754904e-05,0.0017465130322765,Solyc10g086190.2,up,3.94523912243194,0.933067578232024
root,30.4450328118966,-1.11684594800545,0.375197623887502,0.0029138117421174,0.0198228822980609,Solyc10g086250.2,down,-2.97668715604745,-0.713687014009641
root,1448.64771008769,1.13845541790357,0.382831764963283,0.0029416097144837,0.0199623459631074,Solyc10g086335.1,up,2.97377470234936,0.721039079835958
root,11.5594128449705,2.46251560417407,0.6784162474531,0.0002836404039081,0.0041193434505478,Solyc10g086450.1,up,3.62980045572142,1.75224006410369
root,223.306326723157,1.36060717225621,0.381393969398813,0.0003604603934908,0.0048721570275658,Solyc10g086500.1,up,3.56745853743025,0.9494313152248
root,65.7704573128898,2.32547489750288,0.6001657558497,0.0001067469003244,0.0021224077163721,Solyc10g086630.1,up,3.87472106636695,1.79065199442053
root,245.913254393369,2.67749497048035,0.572543816907188,2.91827976141173e-06,0.0001705896647198,Solyc10g086710.2,up,4.67648918984726,2.36259080920206
root,78.5772762281125,-1.48400955576911,0.555468973517918,0.0075483025223767,0.0369149660686439,Solyc11g005020.2,down,-2.67163356824509,-0.749850743130116
root,2305.73824210553,1.24805920682731,0.339765347820838,0.0002394404287077,0.0036966243625687,Solyc11g005050.2,up,3.67329751203888,0.901458508887716
root,50.7487663545738,-1.5681001627479,0.448827361847146,0.0004762487811968,0.0059302836399445,Solyc11g005190.2,down,-3.49377131620139,-1.06101507330181
root,8.8807104773167,-1.4528210704877,0.464600937926855,0.0017658190825431,0.0142718782490835,Solyc11g005520.2,down,-3.12702999905787,-0.887343747411882
root,45.6291122682388,-1.51927075697532,0.405342294893682,0.0001781664247246,0.0030187876343848,Solyc11g005660.2,down,-3.74811801313212,-1.09660040234805
root,404.950952724827,1.40683000257465,0.312787379232836,6.86861226532789e-06,0.0003101782757758,Solyc11g005700.1,up,4.49771984414824,1.14336368890784
root,233.668797659999,1.15477556216245,0.42281032074268,0.006310596887429,0.03281448008378,Solyc11g005760.2,up,2.73119057295963,0.674707897013272
root,353.000129125017,3.13162850301994,0.699237642976709,7.51227002145241e-06,0.0003328172849083,Solyc11g005840.2,up,4.47863260005333,2.66386558060308
root,321.818999239574,2.12017223079312,0.603905300665153,0.0004468118656721,0.0056540642821429,Solyc11g005860.2,up,3.51076936807464,1.44520233767318
root,91.3856968840763,-1.130347293614,0.447768275357748,0.0115895192993088,0.0491614279650585,Solyc11g005940.2,down,-2.5244023657346,-0.620163044649236
root,23.0302264896144,4.43961832793341,1.03919592553331,1.93582686598175e-05,0.0006395218299485,Solyc11g006240.1,up,4.27216679631901,3.36999221484097
root,55.7736962898024,4.206296731121,0.846366490841379,6.7011974449384e-07,5.82727268724313e-05,Solyc11g006260.2,up,4.96982900036542,3.55455250947523
root,150.497963350461,-1.23815083727314,0.424524605204847,0.0035391636994559,0.0225418162504089,Solyc11g006360.1,down,-2.91655847998655,-0.744418621540335
root,280.131594800649,1.12218485784859,0.277424228638352,5.23200223153643e-05,0.0012805430470602,Solyc11g006420.2,up,4.0450138885002,0.873423392639824
root,73.2209757035553,-1.04225225448283,0.413174107417319,0.011650745815658,0.0493713844028809,Solyc11g006560.2,down,-2.5225497817319,-0.599636372821448
root,11.0542265739954,-2.3970518428631,0.609457499203993,8.38604499324361e-05,0.0017933461654484,Solyc11g006590.2,down,-3.93309106212307,-1.8758831777994
root,378.027789169337,1.17501703352035,0.437766015771282,0.0072720743413924,0.0359655775417773,Solyc11g006720.2,up,2.68412117704051,0.669421213237136
root,132.520092474718,1.05302474176141,0.340071934409393,0.0019583540626213,0.0152466159429538,Solyc11g006900.1,up,3.09647646634002,0.710283016876073
root,794.596075299619,3.20002318162014,0.606781323138732,1.33651736873586e-07,1.61641790274009e-05,Solyc11g006910.2,up,5.27376677493499,2.88653264918342
root,2310.87955091478,2.6158611009848,0.499027718643347,1.58918203925178e-07,1.83751356230849e-05,Solyc11g007020.2,up,5.24191543527133,2.40162331877701
root,43.2249393252829,7.35551411978861,1.4461655830337,3.65273241683788e-07,3.59196733551105e-05,Solyc11g007220.2,up,5.08621848430285,5.51985622767468
root,22.2006155108003,2.73425194392843,0.84049610715951,0.0011413703886431,0.0105950588701392,Solyc11g007330.2,up,3.25314052098223,1.59731124539468
root,36.9651205261238,3.77139971664776,0.989816368129408,0.0001388536265684,0.0025320933427268,Solyc11g007370.2,up,3.81020140511022,2.64059479719052
root,451.395271672376,3.0785936204403,0.666217546503428,3.81888314570625e-06,0.0002034546251094,Solyc11g007490.2,up,4.62100350943617,2.66706365024468
root,120.472097032298,1.22409649923247,0.270337249857307,5.95347535181181e-06,0.0002796538734453,Solyc11g007570.2,up,4.52803488930435,0.9960665734242
root,587.036110245146,1.4620192812564,0.419572886818183,0.0004929803702197,0.0060846210621139,Solyc11g007730.2,up,3.48454184526454,0.991804896371396
root,117.086965734744,1.2482339250279,0.263443189113791,2.15675808520151e-06,0.0001378228972365,Solyc11g007940.2,up,4.73815219602713,1.03545464611696
root,238.716037534453,2.33976645818944,0.794803166046082,0.0032417662426375,0.0213038406744433,Solyc11g007980.2,up,2.94383132597359,1.17301737921201
root,486.993037863664,-1.00982183976476,0.37376220951907,0.006897017054154,0.0347642699132017,Solyc11g008540.2,down,-2.70177619365031,-0.626794952502271
root,439.047262937009,-1.03076840142635,0.372543033184785,0.0056601858615189,0.0306360471372952,Solyc11g008780.2,down,-2.76684385321758,-0.645160361851933
root,84.2765724039867,1.86189341653973,0.487888472095822,0.0001355075598624,0.0024861561375288,Solyc11g008880.2,up,3.81622752540471,1.38604193405663
root,21.4869516033581,2.158042343006,0.717046190197809,0.0026156777541585,0.018440309098329,Solyc11g010340.2,up,3.00962807209208,1.15308565007986
root,240.963331619679,1.44827640492851,0.283961636849326,3.39198413934846e-07,3.41535474777268e-05,Solyc11g010370.1,up,5.10025375609799,1.25062942689326
root,600.242930201635,2.33132953640736,0.401592405053467,6.42841473801265e-09,1.57301813658998e-06,Solyc11g010380.2,up,5.80521321387285,2.19524752766962
root,1147.23901749444,1.25711046316156,0.26991834112661,3.20269472090874e-06,0.0001826653884675,Solyc11g010650.3,up,4.65737325560953,1.03509486078892
root,262.547979022416,-1.01950735354918,0.326478901196158,0.0017917850969761,0.0144082252887907,Solyc11g010670.1,down,-3.12273580257067,-0.70074628109085
root,46.3812647819015,2.73821961125493,0.948953578498337,0.0039077406696423,0.0240592436079442,Solyc11g010990.2,up,2.88551481684489,1.23428733119789
root,90.588004101446,2.30707079111841,0.784816153214552,0.0032860211598153,0.0215088738062686,Solyc11g011030.2,up,2.93963214399806,1.15863305158631
root,416.865049199006,1.9390694557377,0.627811190017904,0.0020108926473239,0.0155406628241955,Solyc11g011050.2,up,3.08861881815519,1.10439201592354
root,1787.80872705736,1.51029987786509,0.494985240842165,0.0022792729750235,0.0169487704898926,Solyc11g011210.2,up,3.05120184047402,0.889437692370065
root,4921.6893820059,2.22528402527225,0.504844822120405,1.04398201766535e-05,0.0004241227331997,Solyc11g011330.2,up,4.40785747970198,1.90112632795382
root,950.759215497347,4.16574742270234,0.785973949571673,1.15733711484244e-07,1.44112439318013e-05,Solyc11g011340.2,up,5.30010876947323,3.6083938144839
root,178.195735119336,1.40011313488644,0.334009526365989,2.76706079087982e-05,0.0008236213194239,Solyc11g011400.2,up,4.19183593390169,1.09305962520793
root,106.912063262063,3.20357836852234,0.686728611115292,3.08640210862794e-06,0.0001789875369342,Solyc11g011500.2,up,4.66498456110561,2.77235705901051
root,179.834089104344,-1.25247703848738,0.25655230546011,1.05038755981187e-06,8.12660140025034e-05,Solyc11g011540.2,down,-4.88195588903846,-1.05171041448423
root,1555.12163071301,1.80586524369858,0.434620356320766,3.25229729089765e-05,0.0009261345627828,Solyc11g011610.2,up,4.15504064049357,1.44166950901884
root,121.410029637849,2.25746224176631,0.33258114036278,1.1393232295138699e-11,1.14171038294714e-08,Solyc11g011750.2,up,6.78770371435935,2.1705212709035
root,1132.25127769867,1.24203906133434,0.357787399621317,0.0005176665387454,0.0062707204508659,Solyc11g011790.2,up,3.47144439029691,0.862733617815963
root,31.9595767588474,-1.32068757861782,0.519317444462751,0.0109866884517827,0.047455638706756,Solyc11g011800.2,down,-2.54312192417127,-0.667586038102504
root,144.340208013851,1.05060355177102,0.395924336180902,0.0079650845742652,0.0381381660479721,Solyc11g012020.2,up,2.65354628590193,0.628937219365634
root,1673.40652702778,1.15834478656085,0.330970303509169,0.0004655286329024,0.0058278313806065,Solyc11g012080.2,up,3.49984507455593,0.823120441088015
root,165.766762553622,1.04754462450537,0.377018612972748,0.0054611222920509,0.0298864998119456,Solyc11g012130.2,up,2.77849577835324,0.652532599950571
root,4.60187075411268,3.7866354966321,1.11617346763494,0.0006925408004731,0.0075586390321756,Solyc11g012240.1,up,3.39251523748867,2.11974659492809
root,41.8814319252292,-1.30616858443873,0.516784607979588,0.0114880680494125,0.048903227145556,Solyc11g012640.1,down,-2.52749126864537,-0.659712263084965
root,312.943715380701,2.6787608450921,0.66747997570799,5.98896305856508e-05,0.0014176798493188,Solyc11g012785.1,up,4.01324525466216,2.13343606664157
root,222.258532368614,3.3604939520453,0.949643600010577,0.0004021183554863,0.0052723854659536,Solyc11g012880.2,up,3.53868962209388,2.166197572266
root,315.051929066121,1.25877176423962,0.37880011383925,0.0008903891464485,0.0089267980933131,Solyc11g012910.2,up,3.32305012129378,0.842705234254519
root,3634.62908297513,1.0582240696222,0.348659690124263,0.0024043983834456,0.0175262069903808,Solyc11g013810.2,up,3.03512020344262,0.702187617714003
root,19.6652212452346,2.48023900886588,0.967270424389212,0.0103424968425452,0.0455329505344185,Solyc11g016930.1,up,2.56416297482893,0.905750849312404
root,8.71120553667649,2.3984112043595,0.847350552972585,0.0046477803497203,0.0269889320307711,Solyc11g017100.1,up,2.83048284555389,1.1009132473749
root,1125.42192679532,1.16467439039095,0.431668415932712,0.0069741420933642,0.0350188132218464,Solyc11g017470.2,up,2.69807645730674,0.66987142711552
root,540.655331024731,2.50489278987096,0.924924669331397,0.0067646641040633,0.0343439303753701,Solyc11g018775.1,up,2.70821275821488,1.02506748094643
root,356.390170193483,2.2838663707853,0.616285688837605,0.000210677502378,0.0034051439017235,Solyc11g018800.2,up,3.70585657293611,1.67079928729523
root,870.933901384815,-1.07158119997693,0.376370791729826,0.0044113639217525,0.0260546568535952,Solyc11g020280.2,down,-2.84714229563849,-0.673235777346027
root,7.5839923080847,-2.86087158896253,0.790604991935406,0.000296217885729,0.0042608401826947,Solyc11g020640.2,down,-3.61858528360553,-1.99449870912794
root,347.115705018053,-1.02699126820991,0.337281365253104,0.0023275025477678,0.0171799241021492,Solyc11g020820.2,down,-3.044909603705,-0.691705391522176
root,1057.38699261113,2.84631770061937,0.662294642764034,1.72610063609249e-05,0.0005868184456531,Solyc11g020960.2,up,4.29766076430951,2.38642574570341
root,5.33283015258456,2.04820591075724,0.734859724250453,0.005316456420729,0.0293337863210707,Solyc11g021310.1,up,2.78720665069294,0.970218955990832
root,130.153576321036,-1.19737990928928,0.305720023847641,8.98103929713754e-05,0.001880924046038,Solyc11g022400.1,down,-3.91658974188099,-0.906302690933795
root,1579.66021481605,1.28186559903805,0.35916835405945,0.0003583702500849,0.0048591559323877,Solyc11g027870.2,up,3.56898258031352,0.903012554823062
root,3.4478101693076,-2.04828479770889,0.798662606302988,0.0103281885533417,0.0455058709581444,Solyc11g030475.1,down,-2.56464341956663,-0.834972823248774
root,101.687134275865,1.55478970691616,0.551309129926421,0.0047997063945958,0.0275295230795975,Solyc11g031950.1,up,2.82017768710572,0.825315029224499
root,10.3336600693682,1.90902434578765,0.677350420503128,0.0048268099003529,0.0276546113648317,Solyc11g039860.2,up,2.81837035602584,0.944344532029029
root,75.8076477085667,-1.33917790860086,0.489624856611827,0.0062359407268706,0.0325889609525541,Solyc11g039890.2,down,-2.73511013690744,-0.729191986893953
root,52.2477012026612,-1.16117464438336,0.432028066940666,0.0071939615499931,0.0357701385571208,Solyc11g040060.2,down,-2.68772964822869,-0.666485791579167
root,34.9949097364319,2.7051234688219,1.04888975597784,0.0099076726631278,0.0443191720752878,Solyc11g040140.2,up,2.57903507342391,0.944338303474131
root,39.3788692994827,-1.41279085681654,0.462766131729076,0.0022662164992172,0.0168815079679744,Solyc11g040170.2,down,-3.05292621899058,-0.84783677021946
root,106.483557961831,1.30819658084552,0.407129088542195,0.0013125430378853,0.0116692672958429,Solyc11g040330.2,up,3.21322307263716,0.842656663587356
root,299.40126460306,1.44369335342226,0.373650748533273,0.0001116591668469,0.0021797360919546,Solyc11g040340.2,up,3.86375073270783,1.0672087257333
root,214.636815379445,1.76994871419824,0.408636772572698,1.4819817253133e-05,0.0005276958278763,Solyc11g042420.2,up,4.33134958230751,1.45083375305157
root,14.8578618679378,-1.79587286544686,0.610300152578879,0.0032546238699722,0.0213631642918577,Solyc11g042557.1,down,-2.94260595849147,-0.966691609371016
root,80.1160269359868,-1.14182325804621,0.419026710142889,0.0064312887599136,0.0331878471465479,Solyc11g044510.2,down,-2.72494146651618,-0.66956919554782
root,35.5451476959675,1.45268638574389,0.555239444649406,0.0088882125602504,0.0410330932910933,Solyc11g044840.2,up,2.61632418183323,0.722383715601151
root,66.0823030534505,-1.10284677751258,0.393037408503704,0.0050167105307307,0.0282730734892066,Solyc11g045110.2,down,-2.80595880608699,-0.675172664686702
root,118.501526606263,-1.28617835479576,0.467850356277392,0.0059754888197958,0.0317545926070163,Solyc11g045160.2,down,-2.74912338430105,-0.717504613543756
root,7.54272519550042,2.41487169930972,0.857833429268555,0.0048764744457694,0.0277652944363563,Solyc11g045260.1,up,2.81508229560231,1.09280752011871
root,22.6704932327333,1.5746078603357,0.591619548429549,0.0077788485209687,0.0375768917080841,Solyc11g045465.1,up,2.66152101382635,0.770690676088121
root,161.807138362387,1.47273604676581,0.546250249718395,0.0070160168803307,0.0351619574255014,Solyc11g051060.2,up,2.69608306362338,0.755267319770669
root,1015.56465922709,-1.72703286661746,0.364024666757862,2.09255154526688e-06,0.0001346656107602,Solyc11g056650.2,down,-4.74427428778125,-1.48585647332506
root,16.5180206318068,-2.24483248753206,0.466883114055534,1.52352308511955e-06,0.0001040942201404,Solyc11g062030.1,down,-4.80812524580841,-2.00649717282237
root,125.698625774301,-1.76770477659224,0.551217557926289,0.0013416923640218,0.0118483315604174,Solyc11g062320.2,down,-3.20690941566239,-1.07516233675983
root,259.830964195334,1.42499509920444,0.345219080800599,3.66251470820264e-05,0.0010061874610889,Solyc11g062400.2,up,4.12779935541144,1.10247737210192
root,23.7138270290174,-1.73690262870897,0.358909838717001,1.30242004676952e-06,9.52455146270589e-05,Solyc11g064750.2,down,-4.83938427243427,-1.51013467198095
root,95.2013503789293,-1.60910321184935,0.595285629587208,0.0068700718878844,0.0346954133600271,Solyc11g065120.2,down,-2.70307753433451,-0.796810654784626
root,215.886351534962,1.15689303726223,0.40439126259153,0.0042253888931441,0.025361974862329,Solyc11g065190.2,up,2.86082599769419,0.704080128276222
root,14.9983382862549,-1.62538839204799,0.485390785854404,0.0008121564624406,0.0083493017076705,Solyc11g065250.1,down,-3.34861814318728,-1.04965643007208
root,7.14174669104256,4.19200880340181,1.30144590258871,0.0012772649353832,0.0114280456208355,Solyc11g065470.2,up,3.2210396106849,1.91260785272646
root,955.736063130597,1.06081189213862,0.352514791724158,0.0026187699705351,0.0184559260749974,Solyc11g065940.2,up,3.00926916272127,0.698770728716527
root,18.5265780286673,1.4291604010379,0.454644980062561,0.0016696060820842,0.0137731048182594,Solyc11g065990.2,up,3.14346460141546,0.881158900137357
root,698.970154397779,-1.13823034931568,0.29791913800281,0.0001331265243321,0.0024488763794102,Solyc11g066080.1,down,-3.82060164696416,-0.857066146984445
root,206.255064043766,-1.76591638007688,0.500780063658505,0.000421359616829,0.0054365982688849,Solyc11g066100.2,down,-3.52633123446605,-1.20519873034996
root,382.720379363128,1.75546491898044,0.483812776146093,0.0002851862721433,0.004138937869644,Solyc11g066250.2,up,3.62839719315381,1.23535726521047
root,62.7231719917444,1.41608084171469,0.439436175343883,0.0012707942016259,0.0113846714257197,Solyc11g066350.2,up,3.22249491773528,0.896907651673329
root,503.791256952225,3.15249132901575,1.16273417102158,0.0067025144666475,0.0341551299887391,Solyc11g066430.1,up,2.71127434592033,1.11286024933026
root,1111.18576929861,1.27399969519487,0.448585597129846,0.0045108300958868,0.0264491246970863,Solyc11g066440.2,up,2.84003700374292,0.737707759716664
root,476.98035212873,-2.28717833242122,0.484034634482938,2.29847206583601e-06,0.0001451787091765,Solyc11g066560.2,down,-4.72523693446949,-2.03065760116168
root,477.840582268946,1.24652967566019,0.369339000314387,0.0007380802982568,0.0078484900437172,Solyc11g066680.2,up,3.37502856345831,0.846887493771074
root,78.4589998787235,1.57861784768506,0.562827471356821,0.0050347988475591,0.0283370705932161,Solyc11g066700.2,up,2.80479885581891,0.82748758235039
root,717.168906961036,2.39550059123963,0.443383838115809,6.56198313759765e-08,9.43638043586942e-06,Solyc11g066800.2,up,5.40276930575431,2.22265381025932
root,1211.02203452085,1.64035827504275,0.30320369308343,6.29942351615659e-08,9.20590753291661e-06,Solyc11g066890.1,up,5.41008672539942,1.47533213908665
root,8.03697793896881,3.56899921954527,0.951569776610922,0.0001763811626764,0.0030030462680938,Solyc11g067290.1,up,3.75064373340702,2.48646959536505
root,44.8552950002038,3.13407863284631,0.805805781401156,0.000100503863348,0.0020278075745886,Solyc11g067320.1,up,3.88937223482896,2.369140213502
root,33.9636628234934,2.35048779878336,0.634000394488007,0.0002094049234263,0.0033897824681408,Solyc11g067330.1,up,3.70739169757381,1.72089600641731
root,159.037150522132,1.45898529993071,0.496509447149351,0.0032982118100237,0.0215484536883388,Solyc11g068370.2,up,2.93848447055196,0.831661528108552
root,953.81775856396,1.61596531549106,0.388958135796314,3.25857653739472e-05,0.0009266687115261,Solyc11g068400.2,up,4.15459960024411,1.26939091444643
root,3438.43344784546,1.13419658335197,0.418304001757156,0.0066996310839968,0.0341538363690963,Solyc11g068770.1,up,2.71141700434992,0.664374620655601
root,28.0141984165961,3.14031740919829,0.687576908570641,4.94226983011343e-06,0.0002473214909007,Solyc11g068780.1,up,4.56722349173491,2.69802150561448
root,77.9427336290312,2.05924464415934,0.632857568152462,0.0011383905242285,0.0105814002614248,Solyc11g068920.1,up,3.25388325554992,1.26022119814903
root,266.43827410399,2.47309604319796,0.568650828653432,1.36722885743196e-05,0.0004984045779388,Solyc11g068940.1,up,4.34905906855752,2.10305547024559
root,3.89070675319708,-1.62229312439263,0.604165885643319,0.0072491123329257,0.0359047840011365,Solyc11g069120.1,down,-2.68517829778687,-0.793259102497949
root,76.8907825364649,1.78793381036419,0.522176018714558,0.0006170526324503,0.0069897410968626,Solyc11g069220.2,up,3.42400597937368,1.17948498737346
root,63.6370963244506,2.29519807771505,0.489261599887303,2.71677706015484e-06,0.0001610399720041,Solyc11g069390.1,up,4.69114698199027,2.03135150244859
root,602.477063535405,3.96049499665967,0.746154733476361,1.10911521049045e-07,1.39761799338689e-05,Solyc11g069660.2,up,5.30787358033312,3.4634636109369
root,14.4586013321959,3.34611628260725,1.22212858863086,0.006182511836189,0.0324208270821733,Solyc11g069680.1,up,2.73794125571998,1.15538297245445
root,1678.29729155912,3.02631742736422,0.559183125810805,6.23132654281502e-08,9.17007243125869e-06,Solyc11g069700.2,up,5.41203281657707,2.76480838090203
root,54.463362761315,3.0488575279144,0.858974719890112,0.0003860884765005,0.0051067541794322,Solyc11g069750.2,up,3.54941473516757,2.03388225053313
root,391.459862290838,1.00630859692281,0.238282745443016,2.40889734346712e-05,0.0007454828778812,Solyc11g069800.1,up,4.2231702301897,0.815277600094932
root,56.9652936055938,5.41700526432884,1.24403230605967,1.33436283472814e-05,0.0004892043814289,Solyc11g069880.2,up,4.35439275808406,3.89997978186272
root,155.157527986115,-1.32287884320474,0.511552720459264,0.0097094998722661,0.043743677009627,Solyc11g069890.2,down,-2.586006857743,-0.680922552809323
root,55.8031902089395,-1.03169042584497,0.339590541947767,0.0023812053936241,0.0174174787290326,Solyc11g069925.1,down,-3.03804228447464,-0.692430689261033
root,403.680675022247,1.50764149137821,0.466726883646906,0.0012368482115056,0.0111709157780796,Solyc11g071470.1,up,3.23024351971718,0.94550246219764
root,697.36785407994,1.0604914844986,0.231018242141179,4.42164878708148e-06,0.0002280617085179,Solyc11g071790.2,up,4.59050971330011,0.879753221585736
root,122.669769044148,-1.51517360432139,0.54491686582059,0.0054265364629509,0.0297695603040508,Solyc11g071830.2,down,-2.78055919968579,-0.79780676049968
root,3890.69279723772,1.16939232159424,0.281165108196945,3.19511369269752e-05,0.0009160486723314,Solyc11g072450.2,up,4.15909473651731,0.917282075345202
root,53.4614590870682,2.24043701135557,0.592796361468857,0.0001571828128417,0.0027495886229765,Solyc11g072470.2,up,3.77943785924077,1.67638117980373
root,3811.27857086666,1.11105667436493,0.358933118172154,0.0019651975692564,0.0152773467722526,Solyc11g072550.2,up,3.09544207016316,0.733449132838447
root,30.3099631597872,1.83685250338355,0.496902583076782,0.0002185020315192,0.0034703069821068,Solyc11g072570.2,up,3.69660485966868,1.32212677723589
root,1833.68542349827,1.4968579935877,0.449019562821337,0.0008572547024793,0.0086940086549282,Solyc11g072600.2,up,3.33361420643335,0.970737902363281
root,332.823166452818,1.1893393888221,0.270365159244514,1.08745168238411e-05,0.000435063368899,Solyc11g072630.2,up,4.39901129326535,0.956838495135667
root,38.5384746479963,-1.19362371825804,0.308043865417141,0.0001066904743943,0.0021224077163721,Solyc11g072670.1,down,-3.87484982582492,-0.898288786100396
root,4.27953361293359,-2.00712376763966,0.742432830210936,0.0068625514599437,0.0346954133600271,Solyc11g072750.2,down,-2.7034415585709,-0.908054801967066
root,440.628190215447,1.50978786224715,0.520741703206937,0.0037399355730706,0.0233402147685939,Solyc11g072860.2,up,2.89930276939463,0.837780540209902
root,1155.42229335574,2.14763562439032,0.617380729197511,0.000503994585013,0.00615557866919,Solyc11g072920.2,up,3.47862432826803,1.44564839764119
root,45.0396742087318,4.14047089848989,0.637129087550347,8.105076591733839e-11,6.09154399273025e-08,Solyc11g072930.2,up,6.49863737097501,3.77024803659508
root,95.3343023490831,-1.13735393215533,0.408007670848437,0.0053103377464333,0.0293155161426921,Solyc11g072990.2,down,-2.78757977709155,-0.682031899709866
root,22.8254831489007,4.33477297309101,0.896750946942614,1.33907444960258e-06,9.61184044739852e-05,Solyc11g073030.2,up,4.83386495199141,3.59530018788603
root,2456.15328892802,-1.05029881711212,0.370622501330424,0.0045986937422837,0.0267926110500052,Solyc11g073120.2,down,-2.83387763382381,-0.663780058766206
root,36.1902743518181,-1.41868770051261,0.481931047353002,0.0032425490249117,0.0213038406744433,Solyc11g073160.2,down,-2.94375659817879,-0.817895042569436
root,1204.88193600885,1.76440730333317,0.391140431311852,6.45438657666552e-06,0.0002978642787705,Solyc11g073250.2,up,4.51093050497362,1.48272167989524
root,588.476805619595,1.09678574323302,0.301303037399904,0.0002724880699514,0.0040051460713359,Solyc12g005200.2,up,3.64014167496532,0.810125237552921
root,63.8886494491553,-1.22080913527892,0.307318407584222,7.11351036415409e-05,0.0016113747266228,Solyc12g005240.1,down,-3.97245692139137,-0.929127806151847
root,135.548395879798,1.14525539770424,0.369201167751424,0.0019222960968124,0.0150326269272836,Solyc12g005380.2,up,3.10198205677215,0.748483072368161
root,36.4678059906696,-3.47121051317554,1.22707790134682,0.0046716636499845,0.0270827795730783,Solyc12g005420.2,down,-2.82884282193136,-1.27299420113638
root,61.0813698205947,2.51478319148092,0.728256917039768,0.0005540728574014,0.0065689629358631,Solyc12g005430.1,up,3.45315387006973,1.6594303326916
root,1262.47220870537,1.29468389080732,0.29340805311389,1.02150240218762e-05,0.000420818747534,Solyc12g005570.2,up,4.41257108340093,1.03902094309434
root,29.8004854279851,1.61462872322695,0.486549701516202,0.0009049330576891,0.0090338763121487,Solyc12g005650.2,up,3.31852782602762,1.03294761490289
root,71.7143201751954,3.80606862562849,0.817957227052169,3.26919800612652e-06,0.0001844423668657,Solyc12g005710.2,up,4.65313894143971,3.19011741678093
root,969.911648366239,1.18850801531601,0.376215990050742,0.0015825128740645,0.0132421679789208,Solyc12g005720.1,up,3.15911084788211,0.777538870959582
root,26.2628117038145,1.45099913659157,0.528929411409399,0.0060829612252759,0.0320826656703526,Solyc12g005750.1,up,2.74327557759588,0.764985641572356
root,110.509172580185,2.26697228841846,0.508331761176016,8.21007232172714e-06,0.0003554995101613,Solyc12g005820.2,up,4.45963140916842,1.95279872585538
root,69.36932186056,2.68785352664909,0.698092223132013,0.0001179807952925,0.002265317386985,Solyc12g005840.2,up,3.8502842999596,2.04923600520969
root,827.591972697961,1.2729998830653,0.37359407975503,0.0006557502040196,0.0072673624353959,Solyc12g005850.2,up,3.40744126325561,0.866958206037489
root,285.199082512611,-1.34634478920738,0.356207422985383,0.0001570393941903,0.0027493652340604,Solyc12g005880.2,down,-3.77966516790592,-0.982393661452618
root,1425.71078982355,1.34164339973544,0.473736057020015,0.0046250860246568,0.0269016888620449,Solyc12g005940.2,up,2.83204831013898,0.7578132658192
root,20.149594167431,-1.20259622511727,0.468421591766905,0.010248286991467,0.0453169031191152,Solyc12g006225.1,down,-2.56733730095795,-0.647368721272995
root,60.8429385640721,3.33820114891755,0.731838069126613,5.08153352650419e-06,0.0002498499802143,Solyc12g006280.2,up,4.56139314111032,2.83962492924843
root,88.2305740715644,-1.20875210872497,0.456121612964788,0.0080476188893974,0.0383761821682484,Solyc12g006350.2,down,-2.65006540880203,-0.670054711548421
root,46.9784810532907,-1.59899003800394,0.381650424925344,2.79358161029181e-05,0.000829169695444,Solyc12g006360.2,down,-4.18967183992189,-1.26178155710155
root,1804.56308818567,1.13898693073609,0.404455984904596,0.0048611120157444,0.027730344608112,Solyc12g006370.2,up,2.81609612231293,0.688679626938329
root,1040.45327814165,-1.25802562520502,0.45799311370556,0.0060175757696046,0.0318843146740488,Solyc12g006420.2,down,-2.74682214111585,-0.708577362128051
root,39.4293239922385,3.47621198601594,0.749674457497173,3.53567349380222e-06,0.0001927583238434,Solyc12g006430.2,up,4.63696201898283,2.96052139529124
root,98.7877607159177,-1.49862220685836,0.404649371931314,0.0002126384295693,0.0034158497037074,Solyc12g006800.2,down,-3.70350805119435,-1.07090514315708
root,908.817196115482,1.200591871137,0.350699469824062,0.0006183826125639,0.0069897410968626,Solyc12g006830.2,up,3.42342083305491,0.832362634903076
root,326.284957500864,1.5891311573696,0.571086468081235,0.0053917692806701,0.0296406459619701,Solyc12g006860.2,up,2.78264544195705,0.822345182562364
root,967.293188063691,1.72850726789654,0.546659803040875,0.0015672010954658,0.0131727701316731,Solyc12g007050.1,up,3.16194323833848,1.03516288778953
root,14.7376676196522,1.62679958008922,0.630032169797459,0.009820405494052,0.0440734939681875,Solyc12g007210.2,up,2.58208970601009,0.751829055936556
root,3.44055651754325,-2.28952877189875,0.77256381505494,0.0030411613325235,0.0203945822439855,Solyc12g007220.2,down,-2.96354647639812,-1.17058038959421
root,174.438592874116,-1.1216749871498,0.391176385655062,0.0041380668525643,0.0250594183727668,Solyc12g008350.2,down,-2.86744043935947,-0.693785500966669
