solyc_nover,leaf_light_lfc,leaf_light_padj,leaf_int_lfc,leaf_int_padj,root_light_lfc,root_light_padj,root_int_lfc,root_int_padj,Mesophyll,Epidermis,Vascular,Trichome,Proliferating,Uncharacterized
Solyc03g079920,0.164533217032465,0.411405257605709,-0.176270089650432,0.524049175935235,0.0044354156476495,0.999960910744343,-2.88864017857375e-05,0.999973171687554,0.00791713702,0.004650868924999999,0.0059721116,0.015544046,0.009183502,0.007892396
Solyc03g079930,0.290498159323772,0.192046351161656,-0.528154566473059,0.0991838860367217,0.0026173413767826,0.999960910744343,-0.0038004351480149,0.716103485722842,0.22541576800000002,0.27567992750000003,0.33084908,0.69763094,0.14985876,0.32918975
Solyc03g079940,-0.144999159048326,0.287597336445407,-0.0339355961844755,0.894117601167701,0.0006282446949742,0.999960910744343,-0.0004226958314101,0.999973171687554,0.39282724,0.218389075,0.25915238,0.32730767,0.14412218,0.24047975
Solyc03g079950,-0.266234542367715,0.254563052954462,0.33373036031459,0.269031451855874,0.0002876583388001,0.999960910744343,-0.0002694899339842,0.999973171687554,0.0234705452,0.022138356999999997,0.01925963,0.076847084,0.016953962,0.092694946
Solyc03g079980,1.17039953230494,0.0110432292622433,-0.756496995760469,0.14143642053286,-0.0158929699262984,0.999960910744343,0.0003796774292971,0.999973171687554,0.00117851002,0.0021196181425,0.0108804805,0.0059351614,0.0011569434,0.0
Solyc03g080010,0.0780532555484634,0.743839859302278,-0.0414114270215659,0.905888936014391,0.0012780001730118,0.999960910744343,-0.0003095416873292,0.999973171687554,0.052272399000000004,0.013599739899999998,0.05506623,0.013096295,0.014813969,0.014607015
Solyc03g080040,0.246003095763938,0.376615602305479,-0.281227246441609,0.435245547000155,-0.0010637380403093,0.999960910744343,4.85055115714619e-05,0.999973171687554,0.01573769954,0.019718261425,0.0027484193,0.03421099,0.008526374,0.022320498
Solyc03g080050,-0.220039806118055,0.156426979853693,0.312836421448173,0.14393265948433,0.0003624869159556,0.999960910744343,-6.97418165021999e-05,0.999973171687554,0.0716567524,0.06954738,0.059491392,0.16827197,0.049366545,0.07981687
Solyc03g080080,0.896306072428323,0.0001175417049087,-1.32529402881634,0.0001923635505268,0.0829299815706708,0.619511267374819,-0.0126712651395376,0.725396967066926,0.084191817,0.09505606250000001,0.15503915,0.18990327,0.034614924,0.5241218
Solyc03g080100,,,,,-0.0028596831898822,0.999960910744343,0.0016551372386537,0.999973171687554,,,,,,
Solyc03g080110,-0.005592048982287,0.989352594071855,-0.014768406532866,,0.0011398382367012,0.999960910744343,0.0018695274512093,0.999973171687554,,,,,,
Solyc03g080140,0.112589818583459,0.461166508466009,0.108813567189431,0.642668562986303,0.0006743350201654,0.999960910744343,0.0003810713948399,0.999973171687554,0.049308746400000006,0.049647393750000005,0.060155686,0.06404437,0.043723173,0.033259537
Solyc03g080160,0.0625222902135182,0.704923021297833,-0.0925458787203222,0.704257450066248,-0.0009771743645508,0.999960910744343,-0.0005535747385557,0.999973171687554,0.2945294906,0.108127471,0.13348573,0.38879165,0.06432878,0.21447507
Solyc03g080180,-0.405168810885233,0.125811378911389,0.197565147440641,0.56684140350139,-2.59132038435626e-05,0.999960910744343,0.0003731504678326,0.999973171687554,0.0339893626,0.011331568,0.02309863,0.2692224,0.051632445,0.090183996
Solyc03g080190,1.27751221412674,0.0002979242955342,-2.73142561584823,6.98688676025331e-07,0.0235608275766633,0.999960910744343,-0.0019192919848097,0.999973171687554,0.64098598,0.833199485,0.85866827,0.42796472,0.56348675,0.21758
Solyc03g081210,0.453920420380194,0.19677050365881,-1.6050497855731,0.0214313983762337,0.0009274992362086,0.999960910744343,-0.0001263883446609,0.999973171687554,0.001768769224,0.001195914075,0.0025587394,0.002266033,0.0011912603,0.0
Solyc03g081220,-0.869619327385144,1.37687080919833e-05,1.08794043842331,0.000125721391855,0.0044383179900658,0.999960910744343,1.35991193089605e-05,0.999973171687554,0.024969455,0.03014701475,0.030743437,0.028068626,0.008086087,0.018685114
Solyc03g081230,0.639865360029747,0.10722001957083,-0.398708375533491,0.37814276066388,0.0424220728914974,0.89958626054047,-0.0001795147616753,0.999973171687554,0.000753011494,7.54022175e-05,0.0,0.0016894836,0.0003061525,0.0
Solyc03g081240,-2.14001363879531,5.3042919844109104e-17,2.88945925070906,4.2531203395339297e-16,0.225290265675917,0.300959863942407,1.4025879087088e-05,0.999973171687554,0.016497744999999998,0.020271523,0.062094238,0.026639229,0.004359248,0.016013337
Solyc03g081260,1.0896280462385,0.0005918277533614,-0.912988952295075,0.0343746035265314,0.0081181461676345,0.999960910744343,-0.0003080349224131,0.999973171687554,0.001551049026,0.00141225565,0.0014107653,0.04197388,0.0052194153,0.07638844
Solyc03g081310,-0.7792332992111,0.0065419610785188,0.578305422961501,0.0960616362085254,-0.0135268851899099,0.888973425976494,0.0003962400355246,0.999973171687554,0.017344553999999998,0.01514095025,0.014790362,0.03685173,0.018123928,0.014530264
Solyc03g081320,0.193256416400091,0.479386924504724,-0.338836491274727,0.351849545300497,0.0084621983076307,0.999960910744343,0.0002040149669474,0.999973171687554,0.17885231399999998,0.22136861500000002,0.46907037,0.3855475,0.024541182,0.19419512
Solyc03g081330,-0.571759622278769,0.0953073919319127,1.42158535823837,0.0168566258444425,-0.0122992777844874,0.999960910744343,-0.0002091535968562,0.999973171687554,0.382388556,0.6495704449999999,0.39947656,0.43811136,0.5130422,0.23535436
Solyc03g082390,-0.122522898385793,0.746085713156212,0.154728663273634,,0.0087340433452647,0.999960910744343,-0.0001466920662047,0.999973171687554,0.016410169,0.014544992949999998,0.012758151,0.024455464,0.012997555,0.008728092
Solyc03g082420,0.109751642656443,0.768944742481209,-0.12445919861427,0.792216099030244,-0.0188670560642515,0.999960910744343,-0.0015394084991726,0.999973171687554,0.3234526161,0.19134638674999999,0.0012688558,0.14935644,0.08506911,0.038372055
Solyc03g082440,-0.152155963462118,0.479256931082619,0.239032969400002,0.407541240749719,0.0001491552222008,0.999960910744343,-0.0001324881523594,0.999973171687554,0.0173412788,0.01544161225,0.013490132,0.03904254,0.016409004,0.023806091
Solyc03g082480,0.0560531200010462,0.8383748883504,-0.0240017950859399,0.947345670924273,-0.0028653239268856,0.999960910744343,-4.40778565734003e-05,0.999973171687554,0.0418056592,0.034164285749999995,0.03886812,0.12893048,0.03691146,0.11805092
Solyc03g082490,-0.226245639992431,0.13415490222768,0.122149433949886,0.612376118197381,-0.0002073188340451,0.999960910744343,-6.62147726525115e-05,0.999973171687554,0.162740978,0.11794002699999999,0.13665977,0.20782195,0.14840177,0.13764127
Solyc03g082500,-0.172219403585925,0.203098230160854,-0.0904766894195265,0.687481876300571,-0.0335098243918832,0.76204744406576,1.20999679332493e-05,0.999973171687554,0.284595128,0.3535063625,0.27977777,0.25479582,0.3482745,0.14393808
Solyc03g082510,1.16434665561933,0.0019799420806744,-0.92883283154103,0.0568521895012876,0.0937607024121633,0.505302227364758,0.0007386767493709,0.999973171687554,0.012828590740000001,0.00977632535,0.013897589,0.02905909,0.0019932827,0.021922128
Solyc03g082530,-0.520918535690173,0.077897011027831,0.311948345307064,0.391974297313318,-0.0173842681286331,0.999960910744343,-0.0025116195949786,0.999973171687554,1.8546835000000002,2.50799135,2.4384634,1.7940083,3.0855532,0.77976257
Solyc03g082550,0.434176796894761,0.231310289448397,-2.50352058864405,0.0021770188932834,0.0234936755249259,0.979792969486971,0.0001051437939239,0.999973171687554,0.0007181530720000001,0.0026298275825,0.0009912648,0.0066801673,0.005889797,0.02364136
Solyc03g082560,0.266843695270428,0.210561080741614,-0.0281522773890282,0.935935519002529,0.0004191021121588,0.999960910744343,5.18459988109573e-05,0.999973171687554,0.05174921340000001,0.008519488799999999,0.023457322,0.016702265,0.005449751,0.013578404
Solyc03g082590,0.0139860750690754,0.937210476545409,0.188823547793886,0.368215880122879,0.0004151107469732,0.999960910744343,0.0002865607080853,0.999973171687554,0.030726938000000002,0.02903973175,0.027380869,0.08455321,0.036889598,0.07941749
Solyc03g082610,0.189241637552027,0.481850455012522,-0.0916860072537827,0.808149349118943,-0.0013871583364564,0.999960910744343,-0.0001385488973903,0.999973171687554,0.0333607394,0.02025053625,0.023162318,0.14143048,0.012985656,0.08014134
Solyc03g082660,0.384847437050045,0.120029222394806,-2.04893479366652,3.2843499719165e-06,-0.071955196982739,0.61721642504543,-0.000550677841497,0.999973171687554,0.5563732299999999,0.3958913125,0.7420237,0.5211528,0.3314347,0.55034566
Solyc03g082680,-0.636744546270045,0.0012496962697542,0.699521810758575,0.007864564537921,0.0001146795629441,0.999960910744343,0.0005330332219939,0.999973171687554,0.0506763732,0.03977969275,0.042907044,0.048221335,0.03253162,0.012223914
Solyc03g082690,-0.0218208397165141,0.926196633768464,0.349285575309217,0.192502852051395,0.0610276353866743,0.643712945581815,-0.0001955117173611,0.999973171687554,0.0479260086,0.05130245325,0.032603726,0.035550173,0.099607326,0.0052939137
Solyc03g082700,-0.405224213636704,0.0941909603490135,0.390320333232927,0.205413799991529,-0.0006025155715817,0.999960910744343,0.0002960662771236,0.999973171687554,0.001859342014,0.004872019799999999,0.013666106,0.0039745662,0.0013768885,0.01418771
Solyc03g082720,-0.0227288727396912,0.939799457147642,0.0517503897562147,0.89357136681373,0.0021183064748854,0.999960910744343,0.0008422386927292,0.999973171687554,0.17381584100000003,0.1403534175,0.09217729,0.16432919,0.0786175,0.38471198
Solyc03g082740,0.383933992214479,0.100644884881275,-1.03068024775875,0.0071282886463841,-0.462116003217182,0.167546929058008,0.0046615731301752,0.872876962933046,0.0493080422,0.025065267500000002,0.027098415,0.06065213,0.021123273,0.0484382
Solyc03g082820,-0.295965389475024,0.104948213859884,0.123012678308305,0.651160774849247,-0.0013694889329434,0.999960910744343,0.0003986562531035,0.999973171687554,0.024138380600000002,0.02448678925,0.025869882,0.103120595,0.025779435,0.07261134
Solyc03g082850,-0.0114842317291009,0.953829016841875,0.17594312611324,0.42968872914547,0.0014983592942827,0.999960910744343,-0.0002644144807703,0.999973171687554,0.0177047566,0.013611891025,0.0118761845,0.023514722,0.018501362,0.019217707
Solyc03g082860,0.393197466868135,0.290252438185345,-0.185743625843794,0.685653534869748,-0.0390402657596688,0.915653365559529,0.0001163416487561,0.999973171687554,4.2417374e-05,0.00030124651250000003,0.0,0.006205345,0.00060919824,0.0023882596
Solyc03g082890,-0.347619313313811,0.256141530211227,0.378862302222772,0.343981462864617,0.0337988276094381,0.834264694696266,4.82835937568123e-05,0.999973171687554,0.10482187646,0.011320739100000001,0.06304729,0.01418582,0.004755929,0.047309794
Solyc03g082900,0.242700806639348,0.490058851954756,-0.444724478840915,0.354355621563114,-0.0083189544614276,0.999960910744343,0.0019097941049397,0.999973171687554,0.00010111414600000001,0.00066485625,0.0,0.0012616852,0.00092190877,0.0038366225
Solyc03g082910,0.213304797601528,0.260737886735362,-0.315149894625108,0.226731652147935,-0.0037930830790322,0.999960910744343,7.37512890613957e-05,0.999973171687554,0.036710055400000004,0.03815158,0.03272719,0.08255999,0.029690662,0.06897713
Solyc03g082940,-0.534166398226875,0.0006349948908768,0.29526081071469,0.18487052729401,-0.000211447170852,0.999960910744343,-0.0001280197742681,0.999973171687554,0.042775986200000005,0.056911583,0.036539987,0.042187564,0.025309578,0.06022774
Solyc03g082970,0.297476050968523,0.175805935018431,-0.145526660275155,0.644606893928379,0.0041458711044521,0.999960910744343,-0.0002442701327517,0.999973171687554,0.11040920959999997,0.023451880149999996,0.0668652,0.042477723,0.02092372,0.08068455
Solyc03g082980,0.105263385343474,0.48646444900987,-0.275023689950444,0.17176609500958,-0.017054741317634,0.628540802656835,-3.99370474151352e-05,0.999973171687554,0.033326332400000006,0.027206735575,0.014198523,0.048605137,0.039828185,0.041143425
Solyc03g082990,0.0856287724002596,0.752960341525413,0.03766341625547,0.920970847554792,0.0257462482452063,0.76729275928282,-0.0003075738526568,0.999973171687554,0.017665678920000004,0.00724430475,0.025887635,0.011169555,0.010120414,0.028701654
Solyc03g083000,-0.835712326328995,0.0002329802886107,0.364819828809812,0.208363321368993,0.010785300729253,0.999960910744343,-6.84589130490326e-05,0.999973171687554,0.0420640742,0.02820744825,0.041183803,0.03325409,0.025256447,0.012239844
Solyc03g083010,-0.543620133860105,0.0686941997137185,0.228169515050295,0.528528093496666,-0.0204424456863534,0.999960910744343,-0.0023900759065388,0.999973171687554,0.601827334,0.41778035999999996,0.73410034,0.47297397,0.4605362,0.2188523
Solyc03g083020,0.627244931191934,0.006677999486824,-0.594799550733217,0.0606709606440952,-0.003870714873976,0.999960910744343,-0.0001528635805595,0.999973171687554,0.12237750839999997,0.06005208399999999,0.08651656,0.12873062,0.06562336,0.11504064
Solyc03g083030,0.0447222042878417,0.887296476894161,0.121273502376825,0.744338520254154,-0.0090814210207242,0.999960910744343,0.0004004423443399,0.999973171687554,0.01244732642,0.008330144825,0.009241807,0.06800875,0.010555019,0.0050400523
Solyc03g083060,0.553692502162917,0.025250047711604,-0.642239264927583,0.0669222991345697,0.0026288020643021,0.999960910744343,-0.0064738799186972,0.599905839013067,0.025490522300000002,0.0087388751,0.005852456,0.010016191,0.011495113,0.11794118
Solyc03g083070,-0.25416405075097,0.355453921809384,0.386392400120338,0.293169792238494,0.0161460299432907,0.859136951507961,-8.45895421376833e-07,0.999973171687554,0.0606736312,0.050875467249999994,0.035380825,0.053593364,0.02297858,0.08551884
Solyc03g083100,-0.106707322682567,0.729034472466286,0.215435965631326,0.57234419394469,-0.0272760270638536,0.994572417502033,0.0003172933126544,0.999973171687554,0.0157427046,0.01574173475,0.011756465,0.013939916,0.001041092,0.0
Solyc03g083210,0.384173190850858,0.0140213214649523,-0.690410613478171,0.0020149703877884,-9.20478975833935e-05,0.999960910744343,-0.000768398928503,0.999973171687554,0.028409774,0.028367209999999997,0.025207758,0.09696895,0.037122417,0.05546773
Solyc03g083250,-1.67238486300919,3.330385736531e-17,1.78473924368192,2.5963037819988903e-09,0.0042010979099125,0.808088134726663,0.000162688124991,0.999973171687554,0.08521303319999998,0.0553269415,0.098354466,0.05040734,0.10308127,0.04701305
Solyc03g083300,0.0908668183318584,0.680797348119696,0.0025693702356718,0.993072693504111,0.0098511829499243,0.911312314371379,0.0001266554300621,0.999973171687554,0.133950666,0.05145778625,0.039117746,0.13537434,0.025615681,0.10067324
Solyc03g083310,0.0742093945362682,0.742975985949087,0.117959894730007,0.691705795220865,0.0020614419586318,0.999960910744343,-0.0001506836019452,0.999973171687554,0.0231276846,0.024346834,0.014082737,0.045113858,0.02111013,0.018444678
Solyc03g083320,1.03621788902994,0.0238942967864595,-0.168854954195177,0.702281170643812,-0.008349808431315,0.999960910744343,0.0007834970304714,0.999973171687554,,,,,,
Solyc03g083330,0.226472755449185,0.263808529535842,-0.662759634863386,0.0258911522397556,-0.10726639436364,0.338544431870697,-0.0002957458017353,0.999973171687554,0.14576449,0.1749256525,0.2183391,0.09429151,0.08413591,0.066782504
Solyc03g083350,0.399769442622996,0.0355409796032801,-1.02626894744423,0.0004033820666453,0.0037057553868634,0.999960910744343,0.0003486309144494,0.999973171687554,0.006883020619999999,0.022062764749999998,0.009447394,0.049532693,0.01751726,0.0035528971
Solyc03g083360,0.0683672228443717,0.762781312623661,-0.0254727035264345,0.939855881459735,-0.122454260308601,0.557596995338033,0.0015713140747406,0.999973171687554,0.030911743460000002,0.020815875575,0.018541794,0.02817712,0.0066447966,0.087056614
Solyc03g083390,-0.360957793300558,0.0123650653396768,0.237205946283675,0.267422060261747,-8.95567081592354e-05,0.999960910744343,-0.0003130477955541,0.999973171687554,0.18543359199999998,0.15811761,0.12408674,0.29050735,0.098762184,0.06863549
Solyc03g083420,-0.556120078960732,0.0017057201936795,0.235402612371123,0.359580355231442,-0.0092001187972039,0.999960910744343,5.24821233389957e-05,0.999973171687554,0.0838432074,0.07674419699999999,0.110348776,0.05390411,0.16924454,0.03862691
Solyc03g083430,-0.305764158675089,0.0624646706697831,0.150039590658758,0.554923711292492,0.00283663390712,0.999960910744343,-0.000129133327376,0.999973171687554,0.1007643796,0.07267552499999999,0.08287163,0.1318274,0.081281364,0.09061315
Solyc03g083440,0.124131448920492,0.700350015725722,0.05154647766619,0.908008502228469,0.0017149001739491,0.999960910744343,0.001475443847717,0.999973171687554,0.3506162728,0.555216095,0.09639861,0.33953592,0.036685064,0.35472652
Solyc03g083470,-1.33914545461029,8.77817022415012e-10,2.49273559495581,4.26320348593806e-15,0.501121031003272,0.128090438626585,-0.0138507897522035,0.567134277897447,0.41603145799999997,0.3428132475,0.40712115,0.17289053,0.54880744,0.061771818
Solyc03g083480,-2.70668058310384,5.21292894373634e-14,5.07212303204476,5.0706863440365005e-22,1.06257696487687,0.0713039843854403,-0.281924386292228,0.201459339367937,1.65967188,1.87345175,1.9908179,0.7544621,2.7147274,0.3105741
Solyc03g083490,,,,,0.0150754097370257,0.999960910744343,-0.0008968849245652,0.999973171687554,0.00068037316,0.000240355425,0.0,0.00061219186,0.0,0.0
Solyc03g083500,,,,,-0.0104469789516064,0.999960910744343,0.0007904561430387,0.999973171687554,,,,,,
Solyc03g083520,-0.262692366127613,0.16905106939307,0.257185260732766,0.318150472044762,-0.0016305564998323,0.999960910744343,7.62294868701772e-05,0.999973171687554,0.201348696,0.20774680499999998,0.1350978,0.3305184,0.12988786,0.15326017
Solyc03g083530,0.0481448918180776,0.802019327293499,0.106138869804578,0.690246307141096,-0.0006635214078973,0.999960910744343,-0.0002610338554296,0.999973171687554,1.4276930799999998,1.157463475,1.1685557,1.5927596,0.62980765,0.8586046
Solyc03g083540,0.0270081860932148,0.914532946224599,-0.144601490427875,0.632952035661043,0.0003006396929602,0.999960910744343,-0.0006444867797699,0.999973171687554,0.0480258898,0.04445549875,0.05567558,0.13486509,0.053674564,0.038497552
Solyc03g083550,0.477980335010187,0.109372204737374,-0.391841703093723,0.281029711125382,0.0029499926802107,0.999960910744343,-0.0005442090884682,0.999973171687554,0.0008152824959999999,0.00279430925,0.0024108368,0.003609438,0.0012613027,0.003856657
Solyc03g083560,0.422365275851847,0.128719774040528,-0.575459443538872,0.13631038420184,-0.103174624733601,0.51721624510403,0.0013040912596898,0.999973171687554,0.019269679606000005,0.003779544925,0.005917486,0.036157116,0.0025475598,0.009478547
Solyc03g083570,0.229629952427686,0.314590871997078,-0.142131488204931,0.661307334233455,0.0070887378530165,0.935641136104508,-8.1946206372201e-05,0.999973171687554,0.09825441026,0.018916758175,0.06030083,0.013741454,0.013025198,0.1306211
Solyc03g083580,0.113451248611642,0.672208758255009,-0.0953657167744372,0.788343074113827,0.0031745127074748,0.999960910744343,-9.61417845114437e-05,0.999973171687554,0.0100675182,0.011544506975,0.023517484,0.0121617755,0.009090908,0.016696502
Solyc03g083590,-0.262950793055776,0.440545524979294,0.0382434093315118,0.935935519002529,-0.0784530004060604,0.562592422194695,0.0021681347846817,0.999973171687554,0.000681524802,0.001896159625,0.0037028631,0.0013474794,0.00030485916,0.0
Solyc03g083610,-0.179385723376127,0.502063712224872,0.283488389190156,0.412244133286265,-0.005777983004165,0.999960910744343,-0.0006641501518095,0.999973171687554,0.021708446840000003,0.01615476925,0.021351246,0.043145522,0.009525997,0.05119222
Solyc03g083710,-0.775542787441286,0.0852061746099472,0.261105590334104,0.571703326553462,0.0273526361490135,0.999960910744343,-0.0096985640490127,0.999973171687554,0.00796378556,0.008309076675,0.004345646,0.001749183,0.0037310873,0.0
Solyc03g083720,0.0855225362252264,0.821788771567522,-0.147721321874169,0.75093359696202,0.0057232655388114,0.999960910744343,-0.0015845125866821,0.999973171687554,0.013001794481999998,0.00511371735,0.003740074,0.012645886,0.00029172053,0.0051313327
Solyc03g083770,-4.9390243666995,1.2334203254025998e-13,4.0624150566015,1.5840405151974e-06,0.0577233710485934,0.826639225935675,-0.0134172756099436,0.832591903062264,0.010630128212,0.0102142836,0.0058613154,0.06168839,0.0,0.0
Solyc03g083870,,,,,-0.324264539896965,0.174648571753934,0.181686269549295,0.337344320248177,,,,,,
Solyc03g083880,-0.0906635968395474,0.811279068213259,0.0646389989525782,0.894792079197492,0.0421134175106469,0.918087726660593,-0.0004661977717239,0.999973171687554,7.6205656e-05,7.8926925e-05,0.0018871604,0.010459238,0.0015105798,0.0
Solyc03g083900,-1.10846768332697,0.0004388455543867,-0.118430118408622,0.738488454893271,-0.93221735405572,0.019181508147756,0.0001835202323054,0.999973171687554,0.08489818439999999,0.08237417,0.059593424,0.3181544,0.060173728,0.026881864
Solyc03g083990,0.80329885864337,0.0733806766159196,-0.441890609993331,0.358755527490795,-0.173115963039312,0.413044156876992,1.33355186860001,0.0855177552457013,,,,,,
Solyc03g091000,,,,,0.0154549927053827,0.999960910744343,-0.0016064141573259,0.999973171687554,,,,,,
Solyc03g091030,,,,,0.0674388840345063,0.784897058819182,-0.0135495764867779,0.999973171687554,,,,,,
Solyc03g093080,-1.23068717586694,0.0018401322131525,0.214465682246778,0.580651656766437,-0.391706168062726,0.242397688532997,4.61544931342616e-05,0.999973171687554,0.254894558,0.206799931,0.07846502,0.58676934,0.27059373,0.12033252
Solyc03g093130,-0.528568405417832,0.125563391228028,0.107908946781928,0.799632705340513,-0.192786716627701,0.4182919569439,-0.0003259864366694,0.999973171687554,0.9967616360000001,1.174851955,0.21078503,0.93295544,1.7934988,0.41674945
Solyc03g093140,3.01101217207121,2.09991901856704e-12,-2.90271832882107,7.15243708510937e-06,0.0076921371823759,0.999960910744343,0.0108281191562081,0.782896709225547,0.0219234414,0.020996770749999998,0.0043314868,0.087833256,0.034470897,0.053523514
Solyc03g093150,-0.0121926702103007,0.975256004268954,0.0953451274857636,0.828606188031089,0.0137645091938345,0.999960910744343,-0.0003368529214095,0.999973171687554,0.0029034269,0.001124668025,0.0029446683,0.0044504395,0.0014633179,0.0044900295
Solyc03g093160,-0.145557462064323,0.389322036546673,0.0036820936259727,0.989490362589285,0.0026149061775537,0.999960910744343,8.74393457789833e-05,0.999973171687554,0.14307982599999997,0.1202773,0.09771382,0.1975183,0.06999615,0.16520716
Solyc03g093180,2.8790899546135,1.0972525945711101e-10,-1.58585762918894,0.0130853307493476,,,,,0.0037456701719999997,0.0,0.0005098026,0.0,0.0,0.006814574
Solyc03g093200,-0.0196675528937988,0.941635721920271,-0.328814159819383,0.272180376612725,-0.116775409809631,0.243719239794544,0.0001810319793448,0.999973171687554,0.0723963188,0.08070463900000001,0.07150637,0.22227775,0.040294573,0.0853586
Solyc03g093220,0.184724643060706,0.373475281663859,-0.104950123007502,0.732454653693505,-0.0042258125767108,0.999960910744343,-4.08807772529976e-05,0.999973171687554,0.0551649096,0.03792150475,0.026896117,0.06732222,0.017682558,0.09221246
Solyc03g093240,-1.82605377140171,1.12020713583624e-20,2.27414075943474,7.41533773646914e-18,0.0069415488162828,0.921410288395073,-0.0029009538273668,0.73828568369322,0.05085843012,0.014673843675,0.06033051,0.019454405,0.021811353,0.020526445
Solyc03g093270,,,,,0.0345706522581397,0.999960910744343,-0.0006507409320099,0.999973171687554,0.00065148178,0.00011487915,0.0025044992,0.00036838363,0.00037908347,0.0
Solyc03g093360,-0.265519799996267,0.417684271829966,-0.0053846247007222,0.989954005355572,-0.778983884845355,0.0796596607706574,0.0014749299165086,0.999973171687554,0.00404868045,0.0075791188375,0.0016563556,0.1825404,0.0062907324,0.033648238
Solyc03g093380,-0.0875391963519874,0.792652957727195,0.33660400545022,0.386566291764078,-0.000614864909206,0.999960910744343,-0.0001704415558911,0.999973171687554,0.000835527776,0.0005049898825,0.0008359064,0.0031900688,0.0009220487,0.0054742536
Solyc03g093410,-0.901167957157382,0.0017728971983889,2.22183804884115,3.46021518674935e-07,0.320635467101519,0.278036005147578,-0.0006170541074383,0.999973171687554,0.002303429752,0.011527286000000001,0.0011700195,0.0,0.00050872326,0.0
Solyc03g093430,0.268412548991397,0.151391097892499,-0.324861171412697,0.214069502110417,0.0005518610612197,0.999960910744343,0.0001723828651924,0.999973171687554,0.0394640198,0.066230075,0.04547284,0.062167946,0.033428535,0.06284682
Solyc03g093440,0.0464533812363978,0.868749593163357,-0.264262955597332,0.403902441812088,-0.0225199215913658,0.703669723323403,0.0008470924485401,0.999973171687554,0.0097462864,0.0055416313000000005,0.0081799235,0.009558746,0.00415183,0.0023157499
Solyc03g093450,0.180544112957769,0.438045275158938,-0.125789591010556,0.699230398458557,-0.0036957001677865,0.999960910744343,0.0028451925464309,0.892882103335645,0.021383175400000003,0.024978019375,0.014124423,0.0139085045,0.013877899,0.0
Solyc03g093460,0.584711018517616,0.0328896253098809,-0.311276128227934,0.353318662024429,0.0280444363884131,0.900173233562319,-0.0025526649318029,0.999973171687554,0.0028945069,0.0053770533749999995,0.0016096169,0.013025889,0.0040807757,0.00915736
Solyc03g093470,0.0122494957948758,0.963885615204315,0.1831492222831,0.543152235661508,0.0110191897051732,0.999960910744343,0.0005721102155035,0.999973171687554,0.019274320739999996,0.008909675425,0.010940632,0.01951764,0.010720788,0.060174003
Solyc03g093480,-0.0127003220576935,0.953877869520721,-0.117747672479605,0.664467766525386,-0.0009419760704205,0.999960910744343,-0.0001161055875769,0.999973171687554,0.0796575206,0.07665646749999999,0.08926678,0.14246923,0.11840641,0.13295509
Solyc03g093510,0.534363580327891,0.120340410637932,-1.95869504399124,0.0031891504208125,-0.0007400593606138,0.999960910744343,-0.0009382008498484,0.999973171687554,0.052669562,0.0889333215,0.1112446,0.13258186,0.042462412,0.11029098
Solyc03g093520,-0.289076007150661,0.104461488121608,0.239391035664542,0.333631195949691,0.0091164152064655,0.89965343867209,-0.0005396892405893,0.999973171687554,0.0708171026,0.0821304055,0.06061809,0.07110899,0.06009088,0.10782133
Solyc03g093540,-2.63665811854315,1.4031630745078e-09,5.57465498302915,3.99004687092009e-19,0.564910915276282,0.173181852774112,-0.0005812683217239,0.999973171687554,0.021745909860000003,0.00401580385,0.0063732713,0.007376194,0.00063156156,0.0034315134
Solyc03g093550,-1.80873004458522,1.92659184147704e-07,4.55956096072122,2.77633828803793e-19,0.475901905334472,0.173181852774112,-4.91836230209199e-05,0.999973171687554,0.12338169579400002,0.008775298774999999,0.03732279,0.038858674,0.002673726,0.08607156
Solyc03g093610,0.0120311837421175,0.970180302839808,-1.17451547380508,0.0131051167574297,-0.0074172863578944,0.999960910744343,-0.0011136714706954,0.999973171687554,0.03489868032,0.008762996125000002,0.033363115,0.038136307,0.015648888,0.024214773
Solyc03g093620,,,,,0.0030481679359243,0.999960910744343,-0.001573711814985,0.999973171687554,,,,,,
Solyc03g093640,0.675811395229413,0.0971687225344997,-0.421803290110142,0.358755527490795,0.0038977031237121,0.999960910744343,-0.0002723992148049,0.999973171687554,0.098527568,0.10067638,0.101943605,0.13348806,0.07955994,0.0724207
Solyc03g093650,-0.286098165009185,0.436144669188492,0.0914014592535332,,0.0256367294202778,0.946494033467912,-0.0002460171793061,0.999973171687554,,,,,,
Solyc03g093680,0.334572446102906,0.0570991253308528,-0.378134527915432,0.123657100967654,-0.0012009900659796,0.999960910744343,-0.0002268020945481,0.999973171687554,0.04083223179999999,0.03031794725,0.02776399,0.11501494,0.015725076,0.050124645
Solyc03g093690,0.0342957820786273,0.888949567126566,0.088157013963379,0.783095224815853,0.0132207512047572,0.900635152297288,-0.0003571615691394,0.999973171687554,0.685999894,0.376540785,0.50685745,0.6055116,0.32766598,0.4897831
Solyc03g093790,2.25988422520111,0.0009022860198244,-3.70214229541349,0.0003219852803475,-0.0005105169730659,0.999960910744343,0.0010467293905744,0.999973171687554,0.00101956216,0.00129057289,0.0014127059,0.0011418525,0.0,0.0
Solyc03g093830,0.0530645451743512,0.784425408182331,0.0031619393273256,0.990857983487697,0.0022093844369889,0.999960910744343,-0.0001355220342206,0.999973171687554,0.130365337,0.067437802,0.10825769,0.07672644,0.05557329,0.10758766
